aX,aY,aZ,gX,gY,gZ
-2.000,1.231,-0.992,99.000,-21.519,-249.687
-2.000,1.346,-1.095,41.344,-25.977,-133.962
-2.000,1.318,-0.997,-10.107,-23.847,-20.985
-2.000,1.211,-0.832,-48.221,-33.771,55.908
-1.799,1.049,-0.654,-76.847,-34.450,117.557
-1.538,0.867,-0.489,-87.740,-31.672,157.786
-1.274,0.709,-0.338,-84.672,-30.130,178.511
-1.060,0.623,-0.232,-73.756,-30.031,186.099
-0.871,0.569,-0.159,-59.740,-29.595,183.252
-0.722,0.564,-0.122,-44.863,-27.000,172.092
-0.603,0.568,-0.115,-29.870,-24.962,154.000
-0.537,0.589,-0.125,-17.069,-22.840,136.450
-0.483,0.616,-0.157,-4.115,-19.656,120.290
-0.448,0.638,-0.178,6.496,-15.008,108.626
-0.443,0.645,-0.206,12.611,-13.595,101.763
-0.423,0.667,-0.241,15.763,-18.260,95.885
-0.405,0.701,-0.268,15.443,-22.229,90.939
-0.367,0.755,-0.299,12.000,-23.458,86.023
-0.344,0.808,-0.334,7.046,-19.817,80.802
-0.336,0.830,-0.342,1.855,-15.885,74.679
-0.333,0.850,-0.352,-2.840,-11.191,68.550
-0.323,0.871,-0.357,-6.588,-2.053,62.053
-0.305,0.891,-0.342,-9.679,11.740,57.168
-0.295,0.889,-0.315,-12.863,23.252,53.496
-0.288,0.899,-0.286,-17.275,31.176,50.038
-0.300,0.915,-0.250,-22.214,31.985,47.595
-0.300,0.909,-0.226,-26.527,27.901,46.267
-0.306,0.914,-0.205,-29.351,20.954,45.817
-0.304,0.919,-0.202,-30.496,14.863,46.260
-0.302,0.929,-0.173,-30.420,8.168,48.443
-0.295,0.930,-0.174,-29.153,2.344,51.756
-0.289,0.933,-0.166,-26.794,-3.710,54.939
-0.280,0.930,-0.155,-23.771,-8.840,57.863
-0.281,0.935,-0.147,-20.099,-12.969,59.275
-0.270,0.948,-0.151,-16.496,-15.282,59.992
-0.266,0.955,-0.156,-13.053,-14.992,60.351
-0.253,0.953,-0.162,-10.275,-14.374,60.779
-0.248,0.955,-0.166,-8.603,-14.542,61.504
-0.225,0.960,-0.164,-7.252,-15.183,62.237
-0.217,0.942,-0.165,-7.153,-17.275,62.786
-0.196,0.963,-0.162,-8.130,-21.115,62.519
-0.184,0.947,-0.167,-9.786,-23.351,60.679
-0.172,0.950,-0.167,-10.458,-25.267,58.130
-0.155,0.947,-0.170,-10.313,-25.046,55.267
-0.158,0.944,-0.184,-9.267,-22.901,51.939
-0.146,0.948,-0.177,-7.382,-18.221,47.107
-0.143,0.952,-0.178,-5.099,-13.000,42.763
-0.135,0.964,-0.196,-2.916,-7.008,38.466
-0.132,0.966,-0.186,-1.947,-2.939,34.573
-0.138,0.954,-0.192,-1.206,1.565,32.115
-0.132,0.958,-0.187,-1.794,1.840,29.275
-0.132,0.965,-0.187,-3.313,-0.267,26.130
-0.127,0.968,-0.197,-4.779,-1.641,23.840
-0.131,0.965,-0.188,-6.000,-2.939,22.863
-0.135,0.972,-0.193,-7.405,-4.496,22.656
-0.124,0.978,-0.186,-8.527,-4.496,22.328
-0.122,0.985,-0.196,-8.893,-3.122,22.435
-0.129,0.974,-0.182,-8.863,-1.870,22.939
-0.117,0.984,-0.191,-8.847,-1.321,23.481
-0.118,0.988,-0.187,-8.664,0.962,23.763
-0.116,0.993,-0.189,-8.740,2.573,23.962
-0.116,0.996,-0.184,-9.450,3.649,24.931
-0.109,0.999,-0.177,-10.939,3.374,26.244
-0.110,0.999,-0.162,-12.435,1.267,27.511
-0.102,1.000,-0.146,-13.725,-3.198,29.137
-0.092,0.996,-0.147,-14.611,-7.817,30.809
-0.086,1.000,-0.136,-15.145,-11.275,31.939
-0.072,0.995,-0.135,-15.954,-14.153,32.672
-0.057,0.991,-0.137,-16.580,-14.977,32.649
-0.061,0.994,-0.139,-16.382,-13.618,31.450
-0.051,0.995,-0.133,-15.885,-11.198,30.092
-0.046,0.988,-0.140,-14.595,-6.786,29.336
-0.047,0.988,-0.135,-13.405,-1.679,28.947
-0.054,1.001,-0.131,-12.534,3.282,28.496
-0.054,1.001,-0.135,-11.969,6.595,28.344
-0.051,1.005,-0.125,-11.183,7.832,28.924
-0.048,1.008,-0.113,-10.977,8.046,29.458
-0.049,1.005,-0.110,-11.351,6.634,29.840
-0.051,1.006,-0.106,-11.305,5.000,30.176
-0.038,1.011,-0.115,-10.740,6.420,30.595
-0.040,1.000,-0.120,-9.817,9.176,31.473
-0.042,1.002,-0.126,-8.840,12.321,32.221
-0.031,0.997,-0.133,-7.985,16.725,32.672
-0.035,1.000,-0.140,-6.908,22.260,33.504
-0.013,1.000,-0.133,-6.527,26.771,34.748
-0.018,1.005,-0.141,-7.107,27.328,35.527
-0.010,0.998,-0.132,-8.244,25.061,35.924
0.002,0.996,-0.117,-10.191,21.504,35.824
0.021,0.992,-0.121,-11.649,18.878,35.939
0.036,0.991,-0.127,-13.046,17.443,35.748
0.039,0.983,-0.118,-14.321,14.664,35.374
0.055,0.984,-0.121,-15.756,10.618,34.855
0.060,0.983,-0.127,-16.809,8.473,33.901
0.071,0.983,-0.121,-17.206,9.176,32.809
0.073,0.976,-0.112,-17.382,10.969,31.221
0.100,1.003,-0.111,-17.573,12.672,30.496
0.095,0.971,-0.117,-17.847,14.847,29.023
0.110,0.986,-0.102,-18.260,16.191,27.359
0.123,0.986,-0.101,-18.550,16.611,25.511
0.123,0.980,-0.088,-18.885,15.107,23.847
0.125,0.980,-0.084,-19.420,12.267,22.336
0.129,0.980,-0.073,-19.908,8.939,19.908
0.146,0.978,-0.070,-20.641,6.267,17.817
0.154,0.980,-0.062,-21.145,3.855,15.863
0.147,0.978,-0.047,-21.458,2.649,13.687
0.152,0.988,-0.039,-21.504,4.351,10.649
0.155,0.982,-0.043,-20.840,8.008,8.389
0.152,0.991,-0.029,-19.229,10.947,7.031
0.156,0.990,-0.025,-17.489,12.595,6.092
0.141,0.992,-0.015,-15.702,12.763,4.939
0.142,0.994,-0.011,-13.740,11.687,3.405
0.132,0.992,-0.003,-12.092,10.008,1.931
0.135,0.993,0.002,-10.496,8.176,0.649
0.127,1.002,0.000,-8.916,7.107,-0.244
0.125,0.999,-0.000,-7.534,7.389,-0.489
0.124,1.003,-0.009,-5.710,7.321,0.336

-1.069,0.418,-0.436,215.656,-51.122,-250.137
-1.454,0.556,-0.648,195.695,-61.252,-250.137
-1.719,0.793,-0.863,163.977,-62.931,-250.137
-2.000,0.909,-0.987,119.176,-74.573,-250.137
-2.000,1.040,-1.142,61.321,-81.763,-184.511
-2.000,1.068,-1.188,11.412,-56.771,-78.015
-2.000,1.035,-1.003,-31.679,-48.282,19.863
-2.000,0.900,-0.784,-65.962,-54.008,93.015
-1.787,0.749,-0.596,-85.061,-47.427,142.160
-1.531,0.604,-0.402,-87.435,-37.023,174.824
-1.291,0.547,-0.247,-79.595,-31.359,188.122
-1.075,0.501,-0.137,-66.176,-26.038,188.382
-0.933,0.498,-0.092,-51.458,-22.595,181.137
-0.832,0.500,-0.058,-35.580,-21.565,170.214
-0.758,0.502,-0.047,-19.023,-23.962,159.382
-0.694,0.523,-0.066,-2.206,-26.084,150.504
-0.615,0.548,-0.111,12.855,-23.809,144.130
-0.563,0.582,-0.158,24.733,-19.206,138.397
-0.522,0.586,-0.189,33.802,-16.565,132.031
-0.480,0.614,-0.218,39.282,-20.130,125.427
-0.438,0.652,-0.286,39.832,-25.046,117.809
-0.397,0.686,-0.320,37.458,-27.000,110.573
-0.384,0.708,-0.366,33.374,-27.061,101.282
-0.374,0.741,-0.388,28.366,-25.137,90.840
-0.379,0.758,-0.421,22.794,-19.809,80.427
-0.372,0.769,-0.443,17.038,-12.076,71.695
-0.370,0.792,-0.440,9.893,-2.076,63.847
-0.366,0.815,-0.446,3.542,7.237,58.229
-0.369,0.810,-0.430,-3.916,15.191,54.511
-0.377,0.836,-0.419,-10.840,17.824,52.733
-0.376,0.847,-0.389,-18.305,16.870,52.328
-0.373,0.856,-0.373,-23.145,14.031,53.336
-0.370,0.854,-0.356,-26.679,10.779,54.931
-0.377,0.851,-0.326,-28.542,5.466,56.397
-0.371,0.871,-0.310,-29.344,1.771,57.466
-0.360,0.870,-0.312,-28.443,1.008,58.863
-0.350,0.884,-0.308,-27.084,2.344,60.084
-0.351,0.896,-0.283,-26.053,0.924,61.779
-0.342,0.886,-0.269,-24.878,-0.328,63.901
-0.329,0.907,-0.261,-23.489,-3.099,65.145
-0.318,0.907,-0.253,-22.282,-5.656,65.924
-0.309,0.908,-0.245,-21.237,-6.038,65.962
-0.301,0.918,-0.232,-20.817,-7.595,64.779
-0.301,0.916,-0.222,-20.038,-9.092,63.618
-0.292,0.919,-0.228,-18.214,-10.237,62.405
-0.278,0.923,-0.234,-16.160,-8.611,61.168
-0.281,0.929,-0.231,-14.603,-6.015,59.863
-0.278,0.922,-0.233,-13.710,-5.840,58.573
-0.266,0.925,-0.228,-12.389,-4.954,57.153
-0.306,0.947,-0.178,-11.076,-5.473,55.450
-0.250,0.950,-0.218,-10.366,-6.756,54.794
-0.254,0.939,-0.235,-9.000,-5.351,55.160
-0.246,0.937,-0.222,-8.168,-5.420,53.969
-0.227,0.949,-0.229,-8.038,-6.832,52.603
-0.222,0.940,-0.220,-8.023,-8.664,51.534
-0.220,0.944,-0.229,-7.870,-11.305,51.008
-0.206,0.946,-0.229,-7.863,-10.832,50.076
-0.202,0.953,-0.234,-8.870,-12.802,49.443
-0.191,0.952,-0.243,-9.641,-13.382,48.863
-0.172,0.955,-0.239,-9.947,-11.069,48.198
-0.168,0.956,-0.243,-10.588,-9.534,47.466
-0.170,0.956,-0.236,-11.733,-9.374,46.885
-0.170,0.961,-0.255,-12.397,-8.985,45.626
-0.154,0.966,-0.249,-13.145,-7.481,45.626
-0.150,0.972,-0.240,-14.534,-6.328,46.000
-0.143,0.982,-0.240,-16.466,-6.679,46.916
-0.132,0.980,-0.233,-18.496,-7.153,47.985
-0.121,0.984,-0.238,-20.328,-7.412,48.771
-0.117,0.980,-0.219,-22.305,-9.740,49.695
-0.102,0.979,-0.223,-23.641,-12.214,50.366
-0.101,0.967,-0.222,-24.611,-14.092,50.832
-0.099,0.970,-0.199,-25.000,-14.458,51.336
-0.079,0.972,-0.222,-25.046,-14.092,51.656
-0.072,0.973,-0.210,-24.771,-12.290,51.664
-0.051,0.972,-0.201,-23.756,-9.435,51.130
-0.048,0.969,-0.193,-22.756,-9.901,50.924
-0.047,0.959,-0.181,-21.206,-9.573,49.557
-0.027,0.973,-0.185,-19.855,-7.573,47.779
-0.014,0.972,-0.185,-18.695,-4.290,46.046
-0.006,0.978,-0.173,-18.145,-2.443,44.550
0.014,0.991,-0.165,-18.885,-1.588,43.176
0.008,0.987,-0.167,-20.260,-1.962,41.519
0.014,0.987,-0.164,-22.275,-4.206,40.053
0.014,0.988,-0.169,-24.061,-5.565,38.275
0.019,0.989,-0.164,-25.504,-5.939,36.603
0.028,0.975,-0.162,-26.427,-6.489,35.359
0.038,0.987,-0.162,-26.664,-5.840,34.206
0.035,0.981,-0.157,-26.076,-3.145,33.099
0.042,0.976,-0.136,-25.290,0.008,31.305
0.036,0.979,-0.132,-24.809,1.603,29.595
0.043,0.987,-0.122,-24.359,2.206,28.389
0.053,0.990,-0.125,-23.962,3.206,27.145
0.048,0.999,-0.120,-24.115,4.603,26.191
0.046,0.989,-0.108,-24.061,6.008,25.023
0.058,1.002,-0.116,-24.145,6.412,23.908
0.052,1.000,-0.107,-23.878,7.168,23.328
0.045,0.991,-0.102,-23.046,8.580,22.069
0.059,0.990,-0.099,-21.550,11.420,20.542
0.054,0.991,-0.077,-20.916,10.756,19.954
0.065,1.031,-0.083,-20.565,7.397,19.931
0.056,0.978,-0.069,-19.863,6.618,19.969
0.058,0.992,-0.067,-18.443,5.748,19.221
0.062,0.999,-0.068,-17.160,4.290,18.260
0.065,0.995,-0.060,-16.031,2.198,17.847
0.072,0.999,-0.066,-14.962,0.687,17.832
0.077,1.004,-0.060,-13.756,-0.771,17.855
0.075,0.999,-0.062,-13.046,-1.618,17.649
0.081,0.994,-0.059,-12.290,-2.145,16.779
0.085,0.990,-0.060,-11.275,-1.802,15.802
0.097,0.998,-0.062,-10.061,0.084,15.069
0.096,0.999,-0.067,-8.649,2.618,14.282
0.093,1.001,-0.059,-7.481,5.260,12.962
0.092,1.005,-0.053,-6.649,6.977,11.397
0.099,0.997,-0.050,-6.092,7.290,10.145
0.092,0.988,-0.058,-5.443,6.344,9.137
0.102,0.997,-0.050,-4.718,5.252,8.550
0.102,1.000,-0.057,-4.061,4.290,7.649
0.097,0.998,-0.053,-3.954,2.695,7.282
0.103,1.002,-0.047,-4.206,0.916,6.992

-1.142,0.352,-0.486,250.130,-19.267,-250.137
-1.463,0.517,-0.772,249.534,-46.260,-250.137
-1.643,0.809,-1.133,207.023,-48.099,-250.137
-1.879,1.043,-1.349,154.718,-29.733,-250.137
-2.000,1.164,-1.440,87.863,-32.412,-195.519
-2.000,1.184,-1.496,17.809,-29.168,-99.733
-2.000,1.175,-1.401,-49.695,-3.412,2.168
-1.969,1.008,-1.066,-101.290,-0.992,81.298
-1.752,0.866,-0.817,-130.496,-4.244,133.466
-1.510,0.716,-0.544,-144.695,-9.015,176.740
-1.302,0.605,-0.303,-141.985,-27.069,207.458
-1.084,0.544,-0.160,-124.779,-44.885,223.466
-0.894,0.525,-0.071,-99.878,-50.710,225.382
-0.743,0.520,-0.028,-74.802,-52.046,219.153
-0.627,0.553,0.002,-49.878,-55.137,206.870
-0.531,0.576,-0.012,-30.481,-57.504,194.382
-0.452,0.604,-0.037,-13.443,-59.176,180.351
-0.380,0.657,-0.092,-2.519,-61.763,167.076
-0.328,0.697,-0.143,2.618,-63.382,157.061
-0.296,0.726,-0.196,6.450,-62.321,145.420
-0.280,0.754,-0.244,8.756,-59.481,134.947
-0.259,0.777,-0.289,10.489,-53.992,124.687
-0.253,0.760,-0.316,13.244,-47.718,111.183
-0.235,0.808,-0.337,14.427,-40.405,98.107
-0.219,0.833,-0.353,13.282,-29.771,85.924
-0.212,0.846,-0.367,11.473,-16.122,75.802
-0.190,0.867,-0.370,8.305,-3.084,67.802
-0.205,0.866,-0.351,4.046,5.031,61.084
-0.215,0.868,-0.327,-0.290,7.603,55.863
-0.201,0.874,-0.322,-5.198,8.626,52.015
-0.196,0.888,-0.318,-8.893,8.794,49.916
-0.204,0.883,-0.314,-11.634,7.099,47.939
-0.208,0.888,-0.310,-13.046,5.282,46.534
-0.208,0.902,-0.308,-14.534,2.145,45.328
-0.208,0.912,-0.305,-15.244,-1.046,44.954
-0.210,0.920,-0.308,-15.893,-2.359,45.366
-0.210,0.938,-0.302,-17.015,-4.176,46.290
-0.210,0.945,-0.281,-18.221,-6.191,48.061
-0.208,0.950,-0.292,-18.863,-5.992,50.466
-0.202,0.958,-0.286,-19.534,-3.405,52.695
-0.190,0.954,-0.266,-19.931,-1.176,54.901
-0.186,0.956,-0.250,-20.931,-2.779,56.031
-0.165,0.953,-0.238,-21.893,-5.328,56.847
-0.157,0.958,-0.231,-23.153,-7.794,56.985
-0.145,0.963,-0.241,-24.023,-8.985,56.573
-0.143,0.959,-0.224,-24.260,-8.458,55.763
-0.133,0.958,-0.213,-23.565,-10.282,55.092
-0.133,0.964,-0.215,-22.252,-11.412,53.450
-0.129,0.945,-0.164,-20.550,-10.481,51.863
-0.116,0.933,-0.172,-19.351,-10.878,49.458
-0.106,0.982,-0.208,-18.466,-9.359,48.794
-0.110,0.972,-0.187,-18.565,-7.550,45.878
-0.097,0.979,-0.177,-19.267,-10.557,43.221
-0.088,0.972,-0.195,-18.595,-10.595,41.229
-0.072,0.979,-0.195,-16.969,-8.336,39.672
-0.073,0.976,-0.184,-15.763,-6.305,38.603
-0.075,0.981,-0.169,-14.878,-5.885,37.244
-0.070,0.978,-0.180,-14.221,-5.153,36.115
-0.062,0.979,-0.184,-13.733,-3.794,34.824
-0.061,0.992,-0.178,-13.863,-4.008,34.023
-0.049,0.994,-0.179,-14.420,-4.504,33.985
-0.040,0.992,-0.183,-14.832,-4.733,34.603
-0.044,0.998,-0.182,-15.328,-5.107,36.008
-0.031,0.995,-0.175,-15.458,-3.954,36.527
-0.022,0.999,-0.162,-16.427,-4.534,37.405
-0.023,0.999,-0.170,-17.557,-7.053,37.939
-0.011,0.992,-0.170,-17.916,-7.046,37.931
0.001,0.994,-0.173,-18.137,-5.802,37.595
0.007,0.998,-0.169,-19.000,-6.107,37.580
0.018,0.989,-0.151,-19.557,-7.664,37.405
0.031,0.989,-0.166,-19.771,-7.817,36.779
0.040,0.984,-0.157,-19.840,-8.740,36.382
0.043,0.985,-0.145,-19.855,-10.565,35.427
0.062,0.981,-0.151,-19.794,-11.084,33.756
0.063,0.984,-0.143,-20.099,-10.496,31.870
0.063,0.984,-0.143,-19.595,-10.198,30.634
0.059,0.989,-0.138,-19.672,-9.565,29.779
0.076,0.992,-0.132,-19.824,-8.908,29.160
0.074,0.986,-0.136,-20.145,-8.977,28.504
0.084,0.989,-0.141,-20.427,-9.069,27.840
0.082,0.988,-0.138,-21.435,-9.489,26.908
0.093,0.999,-0.126,-22.695,-9.969,25.947
0.090,0.990,-0.119,-23.832,-11.137,25.290
0.092,0.992,-0.120,-24.099,-10.931,24.466
0.098,0.997,-0.105,-24.351,-9.840,23.420
0.100,0.997,-0.101,-24.359,-7.420,21.977
0.093,0.992,-0.100,-23.901,-4.947,19.977
0.099,0.994,-0.090,-22.908,-2.015,18.359
0.097,0.994,-0.084,-22.191,0.458,17.527
0.099,0.991,-0.087,-21.099,2.695,17.198
0.095,0.990,-0.084,-20.359,4.130,16.687
0.102,0.993,-0.063,-19.985,4.573,16.405
0.100,0.985,-0.071,-19.183,4.206,15.794
0.099,0.995,-0.064,-17.947,4.893,15.000
0.108,1.000,-0.042,-16.664,4.969,14.931
0.103,0.998,-0.043,-14.924,2.664,14.527
0.109,1.001,-0.046,-13.550,1.053,13.779
0.113,0.992,-0.039,-12.305,-0.397,12.779
0.119,0.997,-0.036,-11.687,-2.336,12.000
0.122,0.999,-0.043,-10.969,-3.244,11.214
0.121,0.992,-0.044,-10.290,-2.588,10.656
0.124,0.996,-0.040,-9.496,-1.221,9.710
0.129,1.002,-0.039,-8.740,1.489,9.115
0.128,1.005,-0.048,-7.527,4.084,8.679
0.132,0.995,-0.045,-6.405,5.550,8.023
0.133,0.999,-0.038,-5.198,6.008,7.237
0.137,0.990,-0.028,-4.740,5.252,6.473
0.136,1.000,-0.039,-4.115,3.962,5.489
0.139,0.989,-0.037,-3.489,2.679,4.733
0.144,0.995,-0.040,-2.588,1.824,4.305
0.149,0.988,-0.037,-2.359,0.771,3.595
0.143,0.988,-0.053,-1.962,0.992,2.359
0.148,0.991,-0.050,-2.031,1.679,1.740
0.148,0.990,-0.051,-1.954,2.038,0.863
0.145,0.995,-0.056,-1.901,2.504,0.137
0.141,0.994,-0.061,-1.947,3.489,-0.496
0.128,1.000,-0.057,-2.076,4.160,-1.290
0.135,1.003,-0.054,-2.290,4.053,-1.458
0.134,0.992,-0.053,-2.260,3.779,-1.550

-1.066,0.435,-0.440,204.672,-1.786,-250.137
-1.406,0.682,-0.757,192.275,4.473,-250.137
-1.712,0.854,-0.986,158.939,6.718,-250.137
-1.899,0.972,-1.122,102.382,-1.237,-250.137
-1.997,1.082,-1.239,34.580,7.840,-230.252
-2.000,1.108,-1.154,-32.305,9.313,-128.443
-2.000,1.051,-1.075,-82.145,16.855,-28.687
-1.954,0.909,-0.807,-114.618,19.649,53.855
-1.762,0.768,-0.549,-132.809,15.695,112.832
-1.566,0.687,-0.342,-137.374,8.374,152.206
-1.387,0.588,-0.166,-130.924,-4.840,183.267
-1.212,0.538,-0.049,-116.099,-22.328,205.840
-1.009,0.522,0.045,-92.901,-38.985,220.122
-0.852,0.530,0.082,-67.550,-47.863,222.328
-0.713,0.552,0.089,-42.802,-50.908,215.023
-0.604,0.575,0.061,-20.702,-49.924,202.733
-0.513,0.612,0.034,-1.809,-45.947,188.496
-0.451,0.635,-0.007,11.450,-41.191,174.336
-0.393,0.680,-0.040,18.885,-37.061,161.618
-0.346,0.731,-0.075,23.573,-32.969,146.885
-0.323,0.765,-0.111,24.824,-29.053,133.359
-0.308,0.786,-0.145,24.008,-25.237,118.763
-0.295,0.814,-0.181,21.748,-22.458,104.313
-0.292,0.817,-0.212,19.145,-19.313,93.641
-0.267,0.827,-0.233,17.023,-14.733,84.756
-0.259,0.843,-0.253,14.802,-9.359,77.489
-0.253,0.844,-0.265,11.992,-4.947,71.611
-0.255,0.843,-0.270,9.084,-2.221,65.672
-0.251,0.851,-0.266,7.015,-0.412,60.420
-0.234,0.865,-0.265,5.153,0.740,55.656
-0.239,0.871,-0.262,4.000,1.252,52.565
-0.236,0.888,-0.257,2.939,1.336,50.519
-0.240,0.899,-0.265,1.313,0.565,48.664
-0.244,0.914,-0.258,-0.076,1.282,46.557
-0.244,0.923,-0.261,-1.321,3.069,45.679
-0.250,0.936,-0.254,-2.977,4.366,45.664
-0.239,0.950,-0.254,-5.504,5.901,46.450
-0.244,0.958,-0.249,-7.809,9.015,47.137
-0.238,0.963,-0.243,-10.634,10.534,48.695
-0.231,0.951,-0.250,-12.794,9.046,51.046
-0.229,0.953,-0.250,-13.969,6.947,53.137
-0.217,0.947,-0.224,-14.435,6.260,55.061
-0.210,0.955,-0.220,-15.053,4.183,56.611
-0.205,0.952,-0.201,-15.740,1.069,57.260
-0.197,0.959,-0.197,-16.160,-3.351,57.794
-0.172,0.958,-0.197,-15.794,-6.084,58.038
-0.174,0.956,-0.196,-15.435,-7.519,57.481
-0.157,0.958,-0.178,-14.656,-9.252,56.397
-0.152,0.951,-0.185,-14.313,-10.405,54.794
-0.135,0.938,-0.179,-13.824,-11.359,53.305
-0.134,0.946,-0.183,-13.626,-11.817,50.794
-0.121,0.963,-0.189,-13.962,-11.672,49.076
-0.114,0.966,-0.182,-12.977,-9.168,47.206
-0.103,0.966,-0.171,-12.168,-7.985,44.275
-0.100,0.969,-0.175,-11.550,-6.252,41.015
-0.094,0.967,-0.173,-10.863,-3.954,37.664
-0.098,0.975,-0.164,-10.206,-1.687,34.611
-0.091,0.982,-0.162,-9.748,-0.046,32.176
-0.090,0.984,-0.160,-9.588,1.382,30.290
-0.089,0.991,-0.169,-9.763,1.641,29.427
-0.095,0.990,-0.161,-10.275,1.214,29.198
-0.094,0.994,-0.156,-11.504,-0.649,29.275
-0.089,0.993,-0.157,-12.611,-2.802,29.817
-0.086,0.998,-0.162,-13.206,-3.481,31.046
-0.083,0.993,-0.164,-13.351,-4.412,32.710
-0.083,0.998,-0.158,-13.534,-6.458,34.351
-0.084,0.997,-0.152,-13.611,-8.267,35.290
-0.083,0.995,-0.156,-13.809,-8.992,36.183
-0.076,1.002,-0.156,-13.924,-8.580,36.977
-0.085,1.000,-0.157,-13.931,-6.603,38.237
-0.078,1.003,-0.156,-13.885,-4.847,39.817
-0.068,1.013,-0.146,-13.962,-4.595,42.565
-0.057,1.006,-0.145,-14.130,-4.634,44.244
-0.044,1.004,-0.143,-14.641,-5.740,45.779
-0.039,0.996,-0.134,-15.366,-8.183,46.962
-0.023,0.996,-0.141,-16.214,-11.374,48.160
-0.016,0.990,-0.142,-16.977,-14.847,49.374
-0.006,0.987,-0.133,-17.908,-17.542,49.611
-0.001,0.987,-0.144,-18.824,-20.557,50.313
0.007,0.985,-0.140,-19.748,-24.122,50.992
0.022,0.982,-0.138,-20.702,-27.809,51.489
0.031,0.987,-0.147,-21.893,-31.275,52.206
0.033,0.996,-0.138,-23.511,-33.748,52.634
0.067,1.004,-0.140,-25.267,-34.130,52.519
0.072,0.977,-0.144,-27.229,-32.305,51.885
0.081,0.991,-0.125,-28.656,-30.817,51.183
0.095,0.982,-0.129,-29.382,-27.824,50.031
0.102,0.977,-0.131,-29.313,-23.710,48.504
0.115,0.991,-0.111,-29.107,-19.725,46.290
0.110,0.980,-0.099,-28.221,-16.084,44.046
0.116,0.974,-0.090,-27.382,-13.183,42.420
0.114,0.977,-0.081,-26.580,-12.580,41.420
0.130,0.987,-0.082,-25.855,-12.435,40.740
0.149,0.980,-0.070,-25.359,-11.496,40.000
0.147,0.989,-0.073,-24.626,-9.443,38.351
0.172,0.988,-0.055,-24.336,-7.718,36.290
0.168,0.963,-0.058,-23.901,-7.786,34.122
0.181,0.992,-0.052,-23.122,-6.328,31.748
0.177,0.981,-0.045,-22.282,-5.626,28.954
0.185,0.982,-0.043,-20.893,-4.641,26.450
0.187,0.984,-0.040,-19.206,-2.878,24.092
0.189,0.984,-0.039,-17.206,-0.748,22.153
0.195,0.980,-0.026,-15.412,1.374,20.458
0.201,0.983,-0.031,-13.985,3.420,18.733
0.200,0.985,-0.022,-12.916,5.252,16.427
0.208,0.984,-0.026,-11.985,6.802,14.137
0.208,0.984,-0.015,-11.076,6.916,11.756
0.203,0.977,-0.008,-10.397,5.992,10.000
0.204,0.984,-0.005,-9.847,4.366,8.351
0.204,0.983,-0.005,-9.069,3.122,6.947
0.204,0.990,-0.000,-8.229,2.672,5.443
0.191,0.987,-0.012,-7.023,2.321,4.481
0.191,0.986,-0.007,-5.557,3.198,3.489
0.195,0.986,-0.011,-3.649,5.870,3.130
0.185,0.988,-0.017,-2.107,7.649,2.817
0.190,0.990,-0.013,-1.550,8.099,2.290
0.192,0.991,-0.014,-1.939,7.168,1.542
0.187,0.983,-0.012,-2.237,5.634,1.313
0.187,0.993,-0.019,-2.282,3.893,0.962

-0.879,0.487,-0.500,214.519,-26.595,-250.137
-1.130,0.590,-0.733,204.191,-22.099,-250.137
-1.343,0.727,-0.995,181.817,-3.031,-250.137
-1.522,0.912,-1.187,138.107,12.053,-250.137
-1.651,0.984,-1.277,76.328,19.069,-184.641
-1.678,1.040,-1.281,14.947,24.115,-105.168
-1.683,0.985,-1.196,-35.244,28.153,-35.244
-1.631,0.901,-1.013,-79.863,25.420,32.198
-1.489,0.827,-0.791,-109.725,20.099,84.443
-1.339,0.753,-0.594,-123.519,16.344,121.832
-1.187,0.671,-0.431,-124.870,6.779,153.275
-1.026,0.604,-0.259,-114.710,-7.069,178.786
-0.879,0.593,-0.159,-94.099,-19.565,194.344
-0.752,0.595,-0.096,-72.595,-29.107,199.725
-0.617,0.620,-0.072,-50.130,-34.244,197.206
-0.515,0.660,-0.077,-30.580,-37.168,189.374
-0.418,0.712,-0.099,-16.000,-38.443,177.870
-0.350,0.754,-0.137,-7.198,-37.244,163.855
-0.295,0.790,-0.184,-2.908,-33.053,150.466
-0.259,0.820,-0.202,-1.260,-28.336,137.901
-0.238,0.845,-0.237,-1.534,-24.382,125.458
-0.226,0.866,-0.258,-3.344,-20.153,112.382
-0.201,0.890,-0.271,-6.885,-13.374,99.542
-0.193,0.894,-0.286,-10.275,-6.603,89.878
-0.193,0.870,-0.304,-13.313,-3.595,80.618
-0.189,0.876,-0.286,-13.962,-2.458,73.725
-0.190,0.874,-0.291,-12.939,0.740,67.916
-0.194,0.871,-0.274,-11.198,3.885,62.870
-0.188,0.884,-0.272,-9.779,2.550,59.809
-0.184,0.882,-0.267,-8.916,1.557,57.321
-0.180,0.885,-0.286,-8.229,0.115,54.939
-0.181,0.908,-0.284,-7.672,-2.931,52.702
-0.183,0.910,-0.285,-7.191,-5.191,50.481
-0.185,0.924,-0.282,-7.244,-7.382,48.779
-0.191,0.936,-0.292,-8.038,-9.206,48.008
-0.179,0.946,-0.310,-9.282,-9.435,47.908
-0.183,0.965,-0.313,-12.092,-8.084,48.672
-0.189,0.956,-0.312,-14.687,-6.313,50.328
-0.182,0.964,-0.315,-16.779,-4.038,52.656
-0.182,0.963,-0.309,-18.969,-2.229,54.191
